-0.657670896,-0.438335288,-0.845260607,-0.830995296,-0.1915092,-0.023903967,-0.082314646,-0.308673578,-0.664454455,-0.566037314,-0.67444215,0.529449912,1.215672999
4.935666269,1.761765767,0.436988277,1.576042022,-0.160235996,0.904043721,-0.082314646,4.902195951,2.293328857,1.805460167,-0.07104379,1.668257319,-0.822589628
-0.579347971,-0.438335288,-0.204136165,-0.216210873,-0.080623983,-0.951851654,-0.082314646,-0.308673578,0.814437201,0.123215649,-0.67444215,0.161012222,-0.822589628
-0.36868631,-0.438335288,0.116426056,-0.143270348,-0.18826646,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.963233936,1.480551992,0.261495229,-0.822589628
-0.017583543,0.66171524,0.436988277,-0.205790798,-0.120388769,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.799682386,1.049553164,-0.173931133,1.215672999
-0.179630974,-1.538385815,-1.48638505,-1.310318745,-0.233609857,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-1.10342098,-0.67444215,1.098853616,1.215672999
-0.598253504,-1.538385815,-0.204136165,-0.820575221,-0.338586692,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-0.55435506,-0.67444215,-0.173931133,-0.822589628
-0.201237298,0.66171524,0.436988277,0.596554975,0.576745354,0.904043721,-0.082314646,-0.308673578,-0.664454455,1.03443143,-0.67444215,-0.609357494,-0.822589628
-0.280910618,-0.438335288,0.436988277,0.304792876,2.021083702,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.297345481,1.178852812,-0.475380152,-0.822589628
0.225487604,0.66171524,-0.204136165,-0.643433947,-0.23855641,-0.023903967,-0.082314646,-0.308673578,-0.664454455,-0.355756749,-0.67444215,0.864393267,1.215672999
-0.252552318,-0.438335288,-0.524698386,-0.445452522,-0.207777861,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-0.133793931,-0.67444215,0.763910261,1.215672999
2.278088398,0.66171524,0.436988277,0.815376549,-0.299014273,-0.023903967,-0.082314646,-0.308673578,2.293328857,0.099851141,1.502101934,2.070189344,1.215672999
0.086396892,-0.438335288,-0.524698386,0.200592126,0.000307111,-0.951851654,-0.082314646,-0.308673578,-0.664454455,0.169944663,0.101355741,-0.307908475,-0.822589628
-0.517229789,-0.438335288,-1.48638505,-1.091497171,-0.232098411,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.858093654,-0.67444215,0.529449912,1.215672999
1.737930294,1.761765767,0.757550498,0.804956474,-0.148419232,-0.023903967,-0.082314646,-0.308673578,-0.664454455,1.268076502,-0.67444215,1.06535928,1.215672999
-0.848076627,-0.438335288,-0.845260607,-0.976876346,-0.141823829,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.729588864,-0.67444215,0.194506558,-0.822589628
-0.371387101,-0.438335288,-0.845260607,-0.591333572,-0.224815987,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.297345481,-0.67444215,0.495955577,-0.822589628
-0.510477812,0.66171524,1.07811272,1.013357974,-0.210223657,0.904043721,-0.082314646,-0.308673578,-0.664454455,1.501721574,-0.67444215,-0.877312178,-0.822589628
-0.806349414,-0.438335288,-0.524698386,-0.799735071,-0.24795486,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-0.530990553,-0.67444215,-0.542368823,1.215672999
-0.760300935,-0.438335288,-0.845260607,-0.997716496,-0.126516997,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-0.752953372,-0.67444215,-0.408391481,1.215672999
0.522574561,-0.438335288,-0.524698386,0.106811451,-0.118245262,0.904043721,-0.082314646,-0.308673578,2.293328857,-0.320709988,0.812503808,1.601268648,-0.822589628
-0.328174452,0.66171524,-1.48638505,-0.716374472,-0.167106208,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.437532524,-0.67444215,0.562944248,1.215672999
0.187676537,-0.438335288,0.116426056,-0.403772222,-0.365737769,1.831991408,-0.082314646,-0.308673578,-0.664454455,-0.414168017,-0.07104379,-1.145266862,-0.822589628
0.151215865,0.66171524,0.436988277,0.617395125,-0.071994997,0.904043721,-0.082314646,-0.308673578,-0.664454455,1.057795937,-0.67444215,-0.676346165,-0.822589628
-0.166127021,0.66171524,-0.524698386,-0.560073347,-0.233609857,-0.951851654,-0.082314646,-0.308673578,-0.664454455,-0.81136464,0.338405097,0.39547257,1.215672999
-0.73329303,-0.438335288,0.436988277,-0.049489673,-0.111210166,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.542672807,0.898703574,-0.542368823,-0.822589628
0.157967841,-0.438335288,-0.524698386,0.231852351,-0.208574806,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.542672807,1.480551992,0.763910261,-0.822589628
0.382133454,0.66171524,0.116426056,0.065131151,-0.099778133,-0.023903967,-0.082314646,-0.308673578,2.293328857,-0.612766328,1.265052578,1.701751654,-0.822589628
0.320015272,1.761765767,0.436988277,0.7111758,1.446514156,0.904043721,-0.082314646,-0.308673578,-0.664454455,1.162936219,-0.67444215,-0.274414139,1.215672999
0.630606182,-0.438335288,0.436988277,0.48193415,-0.278403638,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.145476184,1.265052578,0.663427254,1.215672999
-0.469965955,0.66171524,-0.524698386,-0.601753647,-0.169854293,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.309027735,-0.67444215,0.127517887,-0.822589628
-0.152758108,0.66171524,0.436988277,0.7528561,-0.317014228,0.904043721,-0.082314646,-0.308673578,-0.664454455,0.426954242,0.769403925,-1.111772526,1.215672999
0.252495509,0.66171524,-0.204136165,-0.330831698,-0.271533426,-0.023903967,-0.082314646,0.994043804,-0.664454455,-0.215569706,-0.286543205,0.864393267,1.215672999
0.184975746,0.66171524,0.436988277,0.7111758,-0.1778787,0.904043721,-0.082314646,-0.308673578,-0.664454455,1.162936219,-0.67444215,-1.446715881,-0.822589628
-0.422702121,0.66171524,0.436988277,1.555201872,0.769550975,-0.023903967,-0.082314646,-0.308673578,-0.664454455,0.555459032,2.191700059,-0.274414139,1.215672999
0.128259145,-0.438335288,0.436988277,1.148818949,0.502079893,0.904043721,-0.082314646,2.296761186,-0.664454455,1.653590871,-0.67444215,-0.810323507,-0.822589628
-0.3146705,-1.538385815,-1.48638505,-1.393679345,-0.275655553,-0.951851654,-0.082314646,-0.308673578,0.814437201,-1.196879008,-0.67444215,0.897887603,-0.822589628
-0.727351291,-0.438335288,1.07811272,-0.299571473,0.139744928,-0.951851654,-0.082314646,-0.308673578,0.814437201,-0.858093654,0.963353398,-0.7098405,-0.822589628
-0.414599749,-0.438335288,-0.204136165,-0.184950648,-0.048938567,-0.951851654,-0.082314646,2.296761186,2.293328857,-0.203887452,-0.006393966,0.462461241,-0.822589628
0.522574561,-0.438335288,0.436988277,0.263112576,-0.228938114,-0.951851654,-0.082314646,2.296761186,0.814437201,-0.449214778,1.372802285,0.529449912,1.215672999
